dataset,column,family,data_type,null_count,null_pct,exact_unique_nonnull,min,max,mean,median,std,top1_value,top1_share_of_nonnull,mask_group,fraud_rate_if_null,fraud_rate_if_present,auc_nonnull,treatment,treatment_reason,description,potential_feature_role,v_redundant_with_at_r098
ieee,V319,V,double,12,0.0020320384732617,4799,0.0,104060.0,18.372475611291428,0.0,332.3045665815968,0.0,95.29438062208736,MG01,16.666666666666664,3.49873333694592,0.5078762267315934,1_KEEP_IMPUTE,Near-constant (95.29% one value) BUT minority rows n=27788 have fraud rate 4.63% (1.32x base) - keep; consider binary 'is_minority' flag.,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V320,V,double,12,0.0020320384732617,6439,0.0,104060.0,42.07313296985872,0.0,473.4989058629785,0.0,91.93332068928146,MG01,16.666666666666664,3.49873333694592,0.5185863650826359,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V321,V,double,12,0.0020320384732617,5560,0.0,104060.0,28.3265843398175,0.0,382.0528478456972,0.0,94.0902040208085,MG01,16.666666666666664,3.49873333694592,0.5152548357878751,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V322,V,double,508189,86.05496664070174,881,0.0,880.0,6.220288763949436,0.0,56.02222109351865,0.0,80.10831683889691,MG47,3.3406862407490125,4.475962647690982,0.5590270996411598,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V323,V,double,508189,86.05496664070174,1411,0.0,1411.0,13.103775303275006,0.0,106.73916524656364,0.0,73.83759760051487,MG47,3.3406862407490125,4.475962647690982,0.5719759218530028,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V324,V,double,508189,86.05496664070174,976,0.0,976.0,9.184612208716349,0.0,73.62744625486299,0.0,76.43501596823354,MG47,3.3406862407490125,4.475962647690982,0.5735278040333883,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V323
ieee,V325,V,double,508189,86.05496664070174,13,0.0,12.0,0.0584935216330099,0.0,0.3044128798953372,0.0,95.4305351483285,MG47,3.3406862407490125,4.475962647690982,0.5034513253399556,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V326,V,double,508189,86.05496664070174,45,0.0,44.0,0.8510400602299911,0.0,3.95027087644815,0.0,88.24179427086496,MG47,3.3406862407490125,4.475962647690982,0.5146823489195151,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V327,V,double,508189,86.05496664070174,19,0.0,18.0,0.2966327063423637,0.0,1.3643478253430386,0.0,91.19257811076976,MG47,3.3406862407490125,4.475962647690982,0.5139218298271561,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V328,V,double,508189,86.05496664070174,16,0.0,15.0,0.336790081480492,0.0,1.5801348395885233,0.0,89.20838848344282,MG47,3.3406862407490125,4.475962647690982,0.5216371810805513,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V329,V,double,508189,86.05496664070174,100,0.0,99.0,1.312843802746779,0.0,8.769030002194578,0.0,87.56906412794015,MG47,3.3406862407490125,4.475962647690982,0.5325934987609808,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V330,V,double,508189,86.05496664070174,56,0.0,55.0,0.7758740027443504,0.0,4.727942687103891,0.0,88.40086944906558,MG47,3.3406862407490125,4.475962647690982,0.5257267996920533,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V331,V,double,508189,86.05496664070174,1758,0.0,160000.0,721.7418829164045,0.0,6217.185834973152,0.0,80.10831683889691,MG47,3.3406862407490125,4.475962647690982,0.5602857008946672,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V322
ieee,V332,V,double,508189,86.05496664070174,2453,0.0,160000.0,1375.7836440365134,0.0,11169.207887140985,0.0,73.83759760051487,MG47,3.3406862407490125,4.475962647690982,0.5751358061801731,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V323
ieee,V333,V,double,508189,86.05496664070174,1971,0.0,160000.0,1014.622781509143,0.0,7955.687177983978,0.0,76.43501596823354,MG47,3.3406862407490125,4.475962647690982,0.5748539096139702,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V323
ieee,V334,V,double,508189,86.05496664070174,143,0.0,55125.0,9.807015093927214,0.0,243.8599099441739,0.0,95.4305351483285,MG47,3.3406862407490125,4.475962647690982,0.5037069923529583,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V335,V,double,508189,86.05496664070174,672,0.0,55125.0,59.16454967148651,0.0,387.6271264723055,0.0,88.24179427086496,MG47,3.3406862407490125,4.475962647690982,0.5154225617060111,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V336,V,double,508189,86.05496664070174,356,0.0,55125.0,28.53090296420337,0.0,274.57525260110924,0.0,91.19257811076976,MG47,3.3406862407490125,4.475962647690982,0.5143180476535336,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V337,V,double,508189,86.05496664070174,254,0.0,104060.0,55.35242195053889,0.0,668.4827738410883,0.0,89.20838848344282,MG47,3.3406862407490125,4.475962647690982,0.521300676829729,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V338,V,double,508189,86.05496664070174,380,0.0,104060.0,151.16054207051317,0.0,1095.0277382849192,0.0,87.56906412794015,MG47,3.3406862407490125,4.475962647690982,0.5320879552050066,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V339,V,double,508189,86.05496664070174,334,0.0,104060.0,100.70088159280188,0.0,814.9417738262209,0.0,88.40086944906558,MG47,3.3406862407490125,4.475962647690982,0.5251848079034847,1_KEEP_IMPUTE,86.1% null; missingness weakly informative (1.1pp).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,id_01,id,double,446307,75.5760829071697,77,-100.0,0.0,-10.170501896237338,-5.0,14.347899362559671,-5.0,56.97031885906832,MG29,2.093850197285725,7.847025299342036,0.3822233795244011,2_KEEP_MISSING_INDICATOR,75.6% null; fraud rate 2.09% if null vs 7.85% if present (5.8pp gap). Use block-level indicator (MG29).,Identity numeric score/delta (masked),numeric,
ieee,id_02,id,double,449668,76.14522301622245,115655,1.0,999595.0,174716.58470810382,125800.5,159651.25019908536,1102.0,0.007808507013459,MG33,2.099549000595996,7.966096882276109,0.5548534320119225,5_NEEDS_INVESTIGATION,"ID-like: 115,655 distinct in 140,872 non-null; behaves like a hashed identifier, not a magnitude",Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_03,id,double,524216,88.76892335828225,24,-13.0,10.0,0.0601893733791689,0.0,0.5982268295282585,0.0,96.34973765152886,MG57,2.585003128481389,10.72311682045715,0.5207695618713319,2_KEEP_MISSING_INDICATOR,88.8% null; fraud rate 2.59% if null vs 10.72% if present (8.1pp gap). Use block-level indicator (MG57).,Identity numeric score/delta (masked),numeric,
ieee,id_04,id,double,524216,88.76892335828225,15,-28.0,0.0,-0.0589379410168264,0.0,0.7010100193085238,0.0,99.1179663470237,MG57,2.585003128481389,10.72311682045715,0.4933274947801524,2_KEEP_MISSING_INDICATOR,88.8% null; fraud rate 2.59% if null vs 10.72% if present (8.1pp gap). Use block-level indicator (MG57).,Identity numeric score/delta (masked),numeric,
ieee,id_05,id,double,453675,76.82375452975243,93,-72.0,52.0,1.6155847002520731,0.0,5.2498373035031225,0.0,67.76239359953239,MG42,2.133906430815011,8.023965221203376,0.5120505051713711,2_KEEP_MISSING_INDICATOR,76.8% null; fraud rate 2.13% if null vs 8.02% if present (5.9pp gap). Use block-level indicator (MG42).,Identity numeric score/delta (masked),numeric,
ieee,id_06,id,double,453675,76.82375452975243,101,-100.0,0.0,-6.698710408066343,0.0,16.49104421520913,0.0,66.72633617067913,MG42,2.133906430815011,8.023965221203376,0.4486380497367108,2_KEEP_MISSING_INDICATOR,76.8% null; fraud rate 2.13% if null vs 8.02% if present (5.9pp gap). Use block-level indicator (MG42).,Identity numeric score/delta (masked),numeric,
ieee,id_07,id,double,585385,99.12707013919464,84,-46.0,61.0,13.285354025218234,14.0,11.383102526499018,0.0,7.934044616876819,MG67,3.4570410926142623,8.263821532492726,0.3993419883507714,5_NEEDS_INVESTIGATION,"99.1% null; AUC 0.40 on ~5.1k rows - possible real signal, tiny coverage",Identity numeric score/delta (masked),numeric,
ieee,id_08,id,double,585385,99.12707013919464,94,-100.0,0.0,-38.6003879728419,-34.0,26.082368963564523,-100.0,9.699321047526674,MG67,3.4570410926142623,8.263821532492726,0.4375367947446432,5_NEEDS_INVESTIGATION,99.1% null; AUC 0.44 on ~5.1k rows,Identity numeric score/delta (masked),numeric,
ieee,id_09,id,double,515614,87.31229044603245,46,-36.0,25.0,0.0910231428342631,0.0,0.9838350070591636,0.0,93.93001094413154,MG54,2.489459169068334,10.446307022929291,0.5231727460146134,2_KEEP_MISSING_INDICATOR,87.3% null; fraud rate 2.49% if null vs 10.45% if present (8.0pp gap). Use block-level indicator (MG54).,Identity numeric score/delta (masked),numeric,
ieee,id_10,id,double,515614,87.31229044603245,62,-100.0,0.0,-0.3011237754584523,0.0,2.789427258550834,0.0,97.26797106478392,MG54,2.489459169068334,10.446307022929291,0.5020228486718974,2_KEEP_MISSING_INDICATOR,87.3% null; fraud rate 2.49% if null vs 10.45% if present (8.0pp gap). Use block-level indicator (MG54).,Identity numeric score/delta (masked),numeric,
ieee,id_11,id,double,449562,76.12727334304196,365,90.0,100.0,99.74532471343878,100.0,1.1275979488560377,100.0,94.45587254748968,MG32,2.1009337977854,7.957269928641349,0.5019366403276925,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.10% if null vs 7.96% if present (5.9pp gap). Use block-level indicator (MG32).,Identity numeric score/delta (masked),numeric,
ieee,id_12,id,string,446307,75.5760829071697,2,,,,,,NotFound,85.29601408831543,MG29,2.093850197285725,7.847025299342036,,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity/device-network flag (string level),categorical-low-card,
ieee,id_13,id,double,463220,78.44007179869273,54,10.0,64.0,48.05307100219918,52.0,11.774811505161251,52.0,45.63226515865536,MG45,2.1749924441949826,8.316054037071945,0.4851147750912681,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_14,id,double,510496,86.4456260371863,25,-660.0,720.0,-344.5071460696617,-300.0,93.69491664883635,-300.0,55.12093348658238,MG50,3.346549238387764,4.471290790065464,0.5619052225772567,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_15,id,string,449555,76.12608798726589,3,,,,,,Found,48.039153101393765,MG31,2.100076742556528,7.959712026102067,,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity/device-network flag (string level),categorical-low-card,
ieee,id_16,id,string,461200,78.09801198902699,2,,,,,,Found,51.27880006185248,MG44,2.279054640069384,7.849079944332766,,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity/device-network flag (string level),categorical-low-card,
ieee,id_17,id,double,451171,76.39973583499848,104,100.0,229.0,189.45137727902187,166.0,30.37525151381917,166.0,56.419289799022735,MG38,2.131564307103072,7.925722362935804,0.6427624055154175,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_18,id,double,545427,92.36072069631184,18,10.0,29.0,14.237337352869462,15.0,1.5612842236127051,15.0,56.50034358167269,MG61,3.103623399648349,8.279209983818411,0.5636737356566939,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_19,id,double,451222,76.40837199850984,522,100.0,671.0,353.1281743923972,341.0,141.0948366394955,266.0,14.247261660374107,MG39,2.133096347252572,7.922881465424425,0.4567726710511009,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_20,id,double,451279,76.41802418125783,394,100.0,661.0,403.88266636028754,472.0,152.1597809018353,507.0,16.020996546053812,MG40,2.1343780676698896,7.921097794788204,0.56858473076022,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_21,id,double,585381,99.12639279303689,490,100.0,854.0,368.2698197325063,252.0,198.8277656799925,252.0,49.273114944756735,MG66,3.4570647151171627,8.257414227563482,0.5373285561669191,3_KEEP_CATEGORICAL,Categorical; 99% null -> missing level dominates; keep only if cheap.,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_22,id,double,585371,99.1246994276425,25,10.0,44.0,16.00270845424647,14.0,6.896997505800372,14.0,91.62313793770556,MG64,3.457123772786831,8.24143934997098,0.558267978805435,5_NEEDS_INVESTIGATION,99.1% null; AUC 0.56 on ~5.1k rows,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_23,id,string,585371,99.1246994276425,3,,,,,,IP_PROXY:TRANSPARENT,67.49854904236797,MG64,3.457123772786831,8.24143934997098,,3_KEEP_CATEGORICAL,Categorical; 99% null -> missing level dominates; keep only if cheap.,Identity/device-network flag (string level),categorical-low-card,
ieee,id_24,id,double,585793,99.19615944728554,12,11.0,26.0,12.80092690120076,11.0,2.372196755573382,11.0,59.34274278491679,MG69,3.458730302342296,8.468506425110595,0.473862562904694,3_KEEP_CATEGORICAL,Categorical; 99% null -> missing level dominates; keep only if cheap.,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_25,id,double,585408,99.13096487960172,341,100.0,548.0,329.608924395947,321.0,97.45159290696968,321.0,48.59703819173812,MG68,3.4584426587952333,8.125487139516757,0.5311252164758119,3_KEEP_CATEGORICAL,Categorical; 99% null -> missing level dominates; keep only if cheap.,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_26,id,double,585377,99.12571544687913,95,100.0,216.0,149.0703079604881,149.0,32.09888567828776,161.0,15.959713344954483,MG65,3.4572591680233424,8.231648266511717,0.5963076999478559,5_NEEDS_INVESTIGATION,99.1% null; AUC 0.60 on ~5.1k rows,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_27,id,string,585371,99.1246994276425,2,,,,,,Found,99.72915457535306,MG64,3.457123772786831,8.24143934997098,,4_DROP_LOW_INFO,99.1% null and 99.7% one value (14 minority rows).,Identity/device-network flag (string level),categorical-low-card,
ieee,id_28,id,string,449562,76.12727334304196,2,,,,,,Found,54.07368525585552,MG32,2.1009337977854,7.957269928641349,,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity/device-network flag (string level),categorical-low-card,
ieee,id_29,id,string,449562,76.12727334304196,2,,,,,,Found,53.14729957865767,MG32,2.1009337977854,7.957269928641349,,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity/device-network flag (string level),categorical-low-card,
ieee,id_30,id,string,512975,86.86541131845429,75,,,,,,Windows 10,27.27389931025592,MG53,3.357083678541839,4.43756849094308,,3_KEEP_CATEGORICAL,High-cardinality: frequency encode / train-only target-encode; never one-hot,Identity string: OS / browser / screen resolution,categorical-high-card,
ieee,id_31,id,string,450258,76.24513157449114,130,,,,,,chrome 63.0,15.68269628320098,MG35,2.1081246751862266,7.963245462710826,,3_KEEP_CATEGORICAL,High-cardinality: frequency encode / train-only target-encode; never one-hot,Identity string: OS / browser / screen resolution,categorical-high-card,
ieee,id_32,id,double,512954,86.86185525112609,4,0.0,32.0,26.50859691181399,24.0,3.7374779388353936,24.0,68.40280462970124,MG52,3.355466572051295,4.447967416802,0.5805310829466641,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity attribute (masked; competition lists id_12-id_38 as categorical),categorical (numeric-coded),
ieee,id_33,id,string,517251,87.58949436109323,260,,,,,,1920x1080,23.023919005580648,MG55,3.344604457023766,4.588683158454884,,3_KEEP_CATEGORICAL,High-cardinality: frequency encode / train-only target-encode; never one-hot,Identity string: OS / browser / screen resolution,categorical-high-card,
ieee,id_34,id,string,512735,86.82477054898906,4,,,,,,match_status:2,77.13000449842555,MG51,3.350268657298604,4.479146584409743,,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity/device-network flag (string level),categorical-low-card,
ieee,id_35,id,string,449555,76.12608798726589,2,,,,,,T,55.19310564953719,MG31,2.100076742556528,7.959712026102067,,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity/device-network flag (string level),categorical-low-card,
ieee,id_36,id,string,449555,76.12608798726589,2,,,,,,F,95.09238571479236,MG31,2.100076742556528,7.959712026102067,,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity/device-network flag (string level),categorical-low-card,
ieee,id_37,id,string,449555,76.12608798726589,2,,,,,,T,78.34308614391603,MG31,2.100076742556528,7.959712026102067,,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity/device-network flag (string level),categorical-low-card,
ieee,id_38,id,string,449555,76.12608798726589,2,,,,,,F,52.43252828315069,MG31,2.100076742556528,7.959712026102067,,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Identity/device-network flag (string level),categorical-low-card,
ieee,DeviceType,device,string,449730,76.15572188166763,2,,,,,,desktop,60.48221007030751,MG34,2.1017054677250795,7.961792486329096,,3_KEEP_CATEGORICAL,Low-cardinality: label/one-hot; encode NaN as explicit MISSING level,Device type (desktop/mobile),categorical-low-card,
ieee,DeviceInfo,device,string,471874,79.90551021099333,1786,,,,,,Windows,40.21539446850825,MG46,2.5549193216833306,7.253130635565368,,3_KEEP_CATEGORICAL,High-cardinality: frequency encode / train-only target-encode; never one-hot,Device string (e.g. OS/build/model),categorical-high-card (normalise: prefix/brand),
